pool,pool_name,pool_address,tf,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,1m,O2_ST2X,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,1.5,1.5,-0.4622585639752207,-0.9245171279504414
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,5m,O1_SL50,TP_FRACTAL,2,2,0,0,0,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,2,2,0,0,12.5,62.5,0.1770188056508808,0.3540376113017616
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,5m,O2_ST2X,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,1,1,10.0,50.0,-0.2537918802165791,-0.5075837604331582
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,15m,O1_SL50,TP_FRACTAL,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,2,0,0.0,2,66.66666666666666,1,0,0.0,1,0,0.0,2,2,1,1,17.666666666666668,265.0,-0.069471024705757,-0.208413074117271
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,15m,O2_ST2X,TP_FRACTAL,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,2,0,0.0,2,66.66666666666666,1,0,0.0,1,0,0.0,2,2,1,1,9.666666666666666,145.0,0.3568182070530435,1.0704546211591306
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,1m,O1_SL50,TP_FRACTAL,5,4,1,0,0,80.0,20.0,0.0,4,0,0.0,4,80.0,2,0,0.0,1,0,0.0,2,2,1,1,26.6,26.6,-0.05256395360162787,-0.26281976800813933
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,1m,O2_ST2X,TP_FRACTAL,5,2,3,0,0,40.0,60.0,0.0,4,0,0.0,4,80.0,4,0,0.0,3,0,0.0,2,2,3,3,5.0,5.0,-0.49760241100827257,-2.488012055041363
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,5m,O1_SL50,TP_FRACTAL,6,5,0,0,1,100.0,0.0,0.0,6,0,0.0,6,100.0,2,0,0.0,2,0,0.0,5,5,0,0,18.833333333333332,94.16666666666667,0.04158996850003679,0.2495398110002207
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,5m,O2_ST2X,TP_FRACTAL,6,5,1,0,0,83.33333333333334,16.666666666666664,0.0,6,0,0.0,6,100.0,3,0,0.0,2,0,0.0,5,5,1,1,12.5,62.5,0.44346908122606044,2.6608144873563626
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,15m,O1_SL50,TP_FRACTAL,5,2,2,0,1,50.0,50.0,0.0,5,0,0.0,5,100.0,4,0,0.0,3,0,0.0,2,2,1,1,54.4,816.0,-0.28301568999061943,-1.415078449953097
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,15m,O2_ST2X,TP_FRACTAL,5,1,3,0,1,25.0,75.0,0.0,5,0,0.0,5,100.0,4,0,0.0,4,0,0.0,1,1,2,1,35.8,537.0,-0.5294610799442452,-2.6473053997212257
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,1m,O1_SL50,TP_FRACTAL,6,5,0,0,1,100.0,0.0,0.0,4,0,0.0,4,66.66666666666666,2,0,0.0,2,0,0.0,5,5,0,0,73.0,73.0,0.06398266773909596,0.3838960064345757
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,1m,O2_ST2X,TP_FRACTAL,6,2,4,0,0,33.33333333333333,66.66666666666666,0.0,4,0,0.0,4,66.66666666666666,4,0,0.0,4,0,0.0,2,2,4,4,10.166666666666666,10.166666666666666,-0.6333627058548325,-3.800176235128995
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,5m,O1_SL50,TP_FRACTAL,6,4,2,0,0,66.66666666666666,33.33333333333333,0.0,6,0,0.0,6,100.0,3,0,0.0,3,0,0.0,3,1,1,1,67.33333333333333,336.6666666666667,-0.17063467209244498,-1.02380803255467
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,5m,O2_ST2X,TP_FRACTAL,6,3,3,0,0,50.0,50.0,0.0,6,0,0.0,6,100.0,3,0,0.0,3,0,0.0,2,1,2,1,52.666666666666664,263.3333333333333,0.3112830082992447,1.8676980497954683
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,15m,O1_SL50,TP_FRACTAL,5,2,3,0,0,40.0,60.0,0.0,5,0,0.0,5,100.0,4,0,0.0,3,0,0.0,1,1,1,1,16.2,243.0,-0.4136830534591439,-2.0684152672957197
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,15m,O2_ST2X,TP_FRACTAL,5,2,3,0,0,40.0,60.0,0.0,5,0,0.0,5,100.0,4,0,0.0,4,0,0.0,1,1,1,1,15.4,231.0,-0.24953307108132802,-1.2476653554066401
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,1m,O1_SL50,TP_FRACTAL,7,5,2,0,0,71.42857142857143,28.57142857142857,0.0,7,0,0.0,7,100.0,4,0,0.0,4,0,0.0,2,1,1,1,18.571428571428573,18.571428571428573,-0.15005095005617664,-1.0503566503932364
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,1m,O2_ST2X,TP_FRACTAL,7,1,6,0,0,14.285714285714285,85.71428571428571,0.0,7,0,0.0,7,100.0,6,0,0.0,6,0,0.0,1,1,6,6,6.0,6.0,-0.8503253709355152,-5.9522775965486066
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,5m,O1_SL50,TP_FRACTAL,5,2,3,0,0,40.0,60.0,0.0,5,0,0.0,5,100.0,4,0,0.0,3,0,0.0,1,1,1,1,24.4,122.0,-0.4745999512467519,-2.3729997562337597
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,5m,O2_ST2X,TP_FRACTAL,5,0,5,0,0,0.0,100.0,0.0,5,0,0.0,5,100.0,5,0,0.0,5,0,0.0,0,0,5,5,23.8,119.0,-1.0,-5.0
