mode,opt,combo_mode,tp_ratio,trail_variant,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
RAW,O3,C,,ATR,2019-12-10,7224.13,7621.86,5.51,,5.51,TRAIL,7,0.762
RAW,O3,C,,ATR,2019-12-24,7255.77,7621.93,5.05,,5.05,TRAIL,10,0.104
RAW,O3,C,,ATR,2020-01-09,7817.76,8151.23,4.27,,4.27,SL,1,-1.0
RAW,O3,C,,ATR,2020-02-02,9331.51,9669.33,3.62,,3.62,SL,3,-1.0
RAW,O3,C,,ATR,2020-02-02,9331.51,9669.33,3.62,,3.62,SL,3,-1.0
RAW,O3,C,,ATR,2020-03-08,8033.31,8422.57,4.85,,4.85,TRAIL,1,0.081
RAW,O3,C,,ATR,2020-03-27,6359.11,6963.64,9.51,,9.51,TRAIL,3,-0.092
RAW,O3,C,,ATR,2020-04-21,6841.37,7308.31,6.83,,6.83,SL,2,-1.0
RAW,O3,C,,ATR,2020-06-02,9518.04,10037.2,5.45,,5.45,TRAIL,9,-0.177
RAW,O3,C,,ATR,2020-06-02,9518.04,10037.2,5.45,,5.45,TRAIL,9,-0.177
RAW,O3,C,,ATR,2020-06-02,9518.04,10037.2,5.45,,5.45,TRAIL,9,-0.177
RAW,O3,C,,ATR,2020-06-02,9518.04,10037.2,5.45,,5.45,TRAIL,9,-0.177
RAW,O3,C,,ATR,2020-07-04,9135.46,9493.99,3.92,,3.92,TRAIL,2,-0.297
RAW,O3,C,,ATR,2020-07-27,11029.96,11347.58,2.88,,2.88,TRAIL,1,0.506
RAW,O3,C,,ATR,2020-07-27,11029.96,11347.58,2.88,,2.88,TRAIL,1,0.506
RAW,O3,C,,ATR,2020-07-27,11029.96,11347.58,2.88,,2.88,TRAIL,1,0.506
RAW,O3,C,,ATR,2020-09-02,11388.54,11793.7,3.56,,3.56,TRAIL,1,2.649
RAW,O3,C,,ATR,2020-09-02,11388.54,11793.7,3.56,,3.56,TRAIL,1,2.649
RAW,O3,C,,ATR,2020-09-02,11388.54,11793.7,3.56,,3.56,TRAIL,1,2.649
RAW,O3,C,,ATR,2020-09-20,10920.28,11341.7,3.86,,3.86,TRAIL,1,0.538
RAW,O3,C,,ATR,2020-10-01,10619.13,11012.75,3.71,,3.71,TRAIL,4,-0.354
RAW,O3,C,,ATR,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ATR,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ATR,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ATR,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ATR,2021-01-31,33092.98,35902.87,8.49,,8.49,SL,2,-1.0
RAW,O3,C,,ATR,2021-01-31,33092.98,35902.87,8.49,,8.49,SL,2,-1.0
RAW,O3,C,,ATR,2021-03-06,48882.2,52503.74,7.41,,7.41,SL,3,-1.0
RAW,O3,C,,ATR,2021-04-03,57051.94,60442.19,5.94,,5.94,SL,7,-1.0
RAW,O3,C,,ATR,2021-04-03,57051.94,60442.19,5.94,,5.94,SL,7,-1.0
RAW,O3,C,,ATR,2021-05-04,53200.01,56530.28,6.26,,6.26,SL,1,-1.0
RAW,O3,C,,ATR,2021-05-29,34605.15,38927.33,12.49,,12.49,SL,5,-1.0
RAW,O3,C,,ATR,2021-05-29,34605.15,38927.33,12.49,,12.49,SL,5,-1.0
RAW,O3,C,,ATR,2021-06-05,35513.2,39531.59,11.32,,11.32,TRAIL,4,0.25
RAW,O3,C,,ATR,2021-06-16,38349.01,42005.05,9.53,,9.53,TRAIL,5,1.126
RAW,O3,C,,ATR,2021-07-01,33504.69,36824.27,9.91,,9.91,TRAIL,20,0.399
RAW,O3,C,,ATR,2021-07-01,33504.69,36824.27,9.91,,9.91,TRAIL,20,0.399
RAW,O3,C,,ATR,2021-08-01,39845.44,42315.14,6.2,,6.2,TRAIL,3,0.005
RAW,O3,C,,ATR,2021-09-19,47241.75,49619.33,5.03,,5.03,TRAIL,1,1.095
RAW,O3,C,,ATR,2021-09-19,47241.75,49619.33,5.03,,5.03,TRAIL,1,1.095
RAW,O3,C,,ATR,2021-09-19,47241.75,49619.33,5.03,,5.03,TRAIL,1,1.095
RAW,O3,C,,ATR,2021-09-19,47241.75,49619.33,5.03,,5.03,TRAIL,1,1.095
RAW,O3,C,,ATR,2021-10-08,53951.43,56571.42,4.86,,4.86,SL,3,-1.0
RAW,O3,C,,ATR,2021-11-04,61395.01,64296.91,4.73,,4.73,SL,4,-1.0
RAW,O3,C,,ATR,2021-12-10,47140.54,50341.34,6.79,,6.79,SL,2,-1.0
RAW,O3,C,,ATR,2021-12-27,50701.44,53453.87,5.43,,5.43,TRAIL,1,0.298
RAW,O3,C,,ATR,2021-12-27,50701.44,53453.87,5.43,,5.43,TRAIL,1,0.298
RAW,O3,C,,ATR,2022-01-17,42201.62,44565.37,5.6,,5.6,TRAIL,3,-0.264
RAW,O3,C,,ATR,2022-03-04,39148.66,41597.8,6.26,,6.26,TRAIL,3,-0.135
RAW,O3,C,,ATR,2022-03-04,39148.66,41597.8,6.26,,6.26,TRAIL,3,-0.135
RAW,O3,C,,ATR,2022-03-21,41002.25,43191.48,5.34,,5.34,SL,1,-1.0
RAW,O3,C,,ATR,2022-04-22,39709.18,41596.0,4.75,,4.75,TRAIL,3,-0.162
RAW,O3,C,,ATR,2022-04-22,39709.18,41596.0,4.75,,4.75,TRAIL,3,-0.162
RAW,O3,C,,ATR,2022-05-18,28715.32,30771.8,7.16,,7.16,SL,2,-1.0
RAW,O3,C,,ATR,2022-06-02,30452.62,32283.52,6.01,,6.01,TRAIL,4,-0.322
RAW,O3,C,,ATR,2022-06-09,30109.93,31829.21,5.71,,5.71,TRAIL,3,1.183
RAW,O3,C,,ATR,2022-06-27,20742.56,22485.52,8.4,,8.4,TRAIL,4,0.316
RAW,O3,C,,ATR,2022-07-10,20862.47,22384.72,7.3,,7.3,TRAIL,3,0.376
RAW,O3,C,,ATR,2022-07-21,23152.19,24606.47,6.28,,6.28,TRAIL,4,0.39
RAW,O3,C,,ATR,2022-08-01,23268.01,24625.33,5.83,,5.83,TRAIL,7,-0.323
RAW,O3,C,,ATR,2022-08-15,24094.82,25297.66,4.99,,4.99,TRAIL,2,-0.202
RAW,O3,C,,ATR,2022-09-13,20173.57,21237.56,5.27,,5.27,TRAIL,6,0.92
RAW,O3,C,,ATR,2022-10-19,19123.97,19923.2,4.18,,4.18,TRAIL,4,-0.382
RAW,O3,C,,ATR,2022-10-19,19123.97,19923.2,4.18,,4.18,TRAIL,4,-0.382
RAW,O3,C,,ATR,2022-11-20,16280.23,17131.91,5.23,,5.23,TRAIL,1,-0.006
RAW,O3,C,,ATR,2022-11-28,16212.91,16971.53,4.68,,4.68,SL,2,-1.0
RAW,O3,C,,ATR,2022-12-28,16547.31,17068.67,3.15,,3.15,SL,11,-1.0
RAW,O3,C,,ATR,2023-01-17,21134.81,21668.57,2.53,,2.53,TRAIL,1,0.398
RAW,O3,C,,ATR,2023-02-21,24452.16,25263.6,3.32,,3.32,TRAIL,1,0.117
RAW,O3,C,,ATR,2023-03-22,27250.97,28362.35,4.08,,4.08,SL,1,-1.0
RAW,O3,C,,ATR,2023-05-01,28068.26,29137.86,3.81,,3.81,SL,2,-1.0
RAW,O3,C,,ATR,2023-05-19,26880.26,27874.78,3.7,,3.7,TRAIL,5,-0.166
RAW,O3,C,,ATR,2023-05-31,27210.35,28126.28,3.37,,3.37,TRAIL,4,-0.204
RAW,O3,C,,ATR,2023-08-04,29113.99,29873.66,2.61,,2.61,SL,4,-1.0
RAW,O3,C,,ATR,2023-08-04,29113.99,29873.66,2.61,,2.61,SL,4,-1.0
RAW,O3,C,,ATR,2023-10-03,27426.46,28111.55,2.5,,2.5,SL,2,-1.0
RAW,O3,C,,ATR,2023-10-03,27426.46,28111.55,2.5,,2.5,SL,2,-1.0
RAW,O3,C,,ATR,2023-10-28,34081.0,35025.01,2.77,,2.77,SL,4,-1.0
RAW,O3,C,,ATR,2024-01-31,42580.0,44198.3,3.8,,3.8,SL,7,-1.0
RAW,O3,C,,ATR,2024-01-31,42580.0,44198.3,3.8,,3.8,SL,7,-1.0
RAW,O3,C,,ATR,2024-03-30,69582.18,72670.1,4.44,,4.44,TRAIL,3,0.702
RAW,O3,C,,ATR,2024-03-30,69582.18,72670.1,4.44,,4.44,TRAIL,3,0.702
RAW,O3,C,,ATR,2024-03-30,69582.18,72670.1,4.44,,4.44,TRAIL,3,0.702
RAW,O3,C,,ATR,2024-04-25,64498.34,67752.28,5.05,,5.04,TRAIL,5,0.713
RAW,O3,C,,ATR,2024-04-25,64498.34,67752.28,5.05,,5.04,TRAIL,5,0.713
RAW,O3,C,,ATR,2024-05-08,61193.03,64250.05,5.0,,5.0,SL,7,-1.0
RAW,O3,C,,ATR,2024-05-22,69166.62,72031.22,4.14,,4.14,TRAIL,1,0.038
RAW,O3,C,,ATR,2024-06-08,69310.46,71782.07,3.57,,3.57,TRAIL,3,0.366
RAW,O3,C,,ATR,2024-07-03,60208.58,62360.92,3.57,,3.57,TRAIL,1,0.654
RAW,O3,C,,ATR,2024-07-03,60208.58,62360.92,3.57,,3.57,TRAIL,1,0.654
RAW,O3,C,,ATR,2024-07-18,63987.92,66371.21,3.72,,3.72,SL,1,-1.0
RAW,O3,C,,ATR,2024-08-14,58683.39,61608.11,4.98,,4.98,TRAIL,1,-0.065
RAW,O3,C,,ATR,2024-09-16,58213.99,60686.05,4.25,,4.25,SL,1,-1.0
RAW,O3,C,,ATR,2024-10-21,67377.5,69508.65,3.16,,3.16,TRAIL,2,0.025
RAW,O3,C,,ATR,2024-10-21,67377.5,69508.65,3.16,,3.16,TRAIL,2,0.025
RAW,O3,C,,ATR,2024-10-21,67377.5,69508.65,3.16,,3.16,TRAIL,2,0.025
RAW,O3,C,,ATR,2024-12-28,95300.0,99109.71,4.0,,4.0,TRAIL,3,0.029
RAW,O3,C,,ATR,2024-12-28,95300.0,99109.71,4.0,,4.0,TRAIL,3,0.029
RAW,O3,C,,ATR,2024-12-28,95300.0,99109.71,4.0,,4.0,TRAIL,3,0.029
RAW,O3,C,,ATR,2024-12-28,95300.0,99109.71,4.0,,4.0,TRAIL,3,0.029
RAW,O3,C,,ATR,2024-12-28,95300.0,99109.71,4.0,,4.0,TRAIL,3,0.029
RAW,O3,C,,ATR,2024-12-28,95300.0,99109.71,4.0,,4.0,TRAIL,3,0.029
RAW,O3,C,,ATR,2025-01-07,96954.61,100619.79,3.78,,3.78,TRAIL,1,0.261
RAW,O3,C,,ATR,2025-01-19,101331.57,105138.5,3.76,,3.76,SL,1,-1.0
RAW,O3,C,,ATR,2025-01-19,101331.57,105138.5,3.76,,3.76,SL,1,-1.0
RAW,O3,C,,ATR,2025-02-17,95780.0,99479.79,3.86,,3.86,TRAIL,3,-0.329
RAW,O3,C,,ATR,2025-03-21,84088.79,88254.72,4.95,,4.95,SL,3,-1.0
RAW,O3,C,,ATR,2025-04-16,84030.38,87899.89,4.6,,4.6,SL,5,-1.0
RAW,O3,C,,ATR,2025-06-12,105671.73,108662.56,2.83,,2.83,TRAIL,1,0.034
RAW,O3,C,,ATR,2025-06-12,105671.73,108662.56,2.83,,2.83,TRAIL,1,0.034
RAW,O3,C,,ATR,2025-06-12,105671.73,108662.56,2.83,,2.83,TRAIL,1,0.034
RAW,O3,C,,ATR,2025-06-30,107146.5,109976.45,2.64,,2.64,TRAIL,2,-0.258
RAW,O3,C,,ATR,2025-07-30,117840.3,120656.45,2.39,,2.39,TRAIL,1,-0.149
RAW,O3,C,,ATR,2025-07-30,117840.3,120656.45,2.39,,2.39,TRAIL,1,-0.149
RAW,O3,C,,ATR,2025-08-12,120134.08,122881.43,2.29,,2.29,SL,1,-1.0
RAW,O3,C,,ATR,2025-09-06,110187.97,113096.16,2.64,,2.64,SL,3,-1.0
RAW,O3,C,,ATR,2025-10-06,124658.54,127325.36,2.14,,2.14,TRAIL,1,0.564
RAW,O3,C,,ATR,2025-10-29,110021.29,113564.75,3.22,,3.22,TRAIL,1,0.083
RAW,O3,C,,ATR,2025-10-29,110021.29,113564.75,3.22,,3.22,TRAIL,1,0.083
RAW,O3,C,,ATR,2025-11-12,101654.37,105408.16,3.69,,3.69,TRAIL,1,0.009
RAW,O3,C,,ATR,2025-11-30,90360.0,94071.72,4.11,,4.11,TRAIL,1,0.834
RAW,O3,C,,ATR,2025-12-24,87669.45,91132.92,3.95,,3.95,SL,11,-1.0
RAW,O3,C,,ATR,2026-01-07,91364.16,94349.94,3.27,,3.27,TRAIL,5,-0.29
RAW,O3,C,,ATR,2026-02-12,66272.17,69968.7,5.58,,5.58,SL,2,-1.0
RAW,O3,C,,ATR,2026-03-18,71246.54,74453.49,4.5,,4.5,TRAIL,5,0.266
RAW,O3,C,,ATR,2026-03-18,71246.54,74453.49,4.5,,4.5,TRAIL,5,0.266
RAW,O3,C,,ATR,2026-03-27,66407.28,69505.18,4.67,,4.66,SL,10,-1.0
RAW,O3,C,,ATR,2026-04-12,70740.98,73476.25,3.87,,3.87,SL,1,-1.0
RAW,O3,C,,ATR,2026-04-12,70740.98,73476.25,3.87,,3.87,SL,1,-1.0
RAW,O3,C,,ATR,2026-05-07,80006.0,82416.34,3.01,,3.01,SL,3,-1.0
RAW,O3,C,,ATR,2026-05-27,74449.3,76626.87,2.92,,2.92,TRAIL,5,0.778
RAW,O3,C,,ATR,2026-06-17,64509.4,66810.45,3.57,,3.57,TRAIL,1,0.007
RAW,O3,C,,ATR,2026-07-08,62290.0,64533.87,3.6,,3.6,EXP,1,0.261
RAW,O3,C,,ATR,2026-07-08,62290.0,64533.87,3.6,,3.6,EXP,1,0.261
GATED,O3,C,,ATR,2019-07-23,9864.91,10689.52,8.36,,8.36,TRAIL,4,-0.301
GATED,O3,C,,ATR,2019-09-07,10455.88,11039.46,5.58,,5.58,TRAIL,5,0.042
GATED,O3,C,,ATR,2019-10-05,8126.19,8600.11,5.83,,5.83,TRAIL,2,-0.187
GATED,O3,C,,ATR,2019-12-02,7294.28,7722.33,5.87,,5.87,SL,2,-1.0
GATED,O3,C,,ATR,2019-12-10,7224.13,7621.86,5.51,,5.51,TRAIL,7,0.762
GATED,O3,C,,ATR,2019-12-24,7255.77,7621.93,5.05,,5.05,TRAIL,10,0.104
GATED,O3,C,,ATR,2020-03-08,8033.31,8422.57,4.85,,4.85,TRAIL,1,0.081
GATED,O3,C,,ATR,2020-03-27,6359.11,6963.64,9.51,,9.51,TRAIL,3,-0.092
GATED,O3,C,,ATR,2020-04-21,6841.37,7308.31,6.83,,6.83,SL,2,-1.0
GATED,O3,C,,ATR,2020-09-20,10920.28,11341.7,3.86,,3.86,TRAIL,1,0.538
GATED,O3,C,,ATR,2020-10-01,10619.13,11012.75,3.71,,3.71,TRAIL,4,-0.354
GATED,O3,C,,ATR,2021-01-31,33092.98,35902.87,8.49,,8.49,SL,2,-1.0
GATED,O3,C,,ATR,2021-03-06,48882.2,52503.74,7.41,,7.41,SL,3,-1.0
GATED,O3,C,,ATR,2021-05-04,53200.01,56530.28,6.26,,6.26,SL,1,-1.0
GATED,O3,C,,ATR,2021-05-29,34605.15,38927.33,12.49,,12.49,SL,5,-1.0
GATED,O3,C,,ATR,2021-05-29,34605.15,38927.33,12.49,,12.49,SL,5,-1.0
GATED,O3,C,,ATR,2021-06-05,35513.2,39531.59,11.32,,11.32,TRAIL,4,0.25
GATED,O3,C,,ATR,2021-06-16,38349.01,42005.05,9.53,,9.53,TRAIL,5,1.126
GATED,O3,C,,ATR,2021-07-01,33504.69,36824.27,9.91,,9.91,TRAIL,20,0.399
GATED,O3,C,,ATR,2021-07-01,33504.69,36824.27,9.91,,9.91,TRAIL,20,0.399
GATED,O3,C,,ATR,2021-09-19,47241.75,49619.33,5.03,,5.03,TRAIL,1,1.095
GATED,O3,C,,ATR,2021-09-19,47241.75,49619.33,5.03,,5.03,TRAIL,1,1.095
GATED,O3,C,,ATR,2021-12-10,47140.54,50341.34,6.79,,6.79,SL,2,-1.0
GATED,O3,C,,ATR,2021-12-27,50701.44,53453.87,5.43,,5.43,TRAIL,1,0.298
GATED,O3,C,,ATR,2021-12-27,50701.44,53453.87,5.43,,5.43,TRAIL,1,0.298
GATED,O3,C,,ATR,2022-01-17,42201.62,44565.37,5.6,,5.6,TRAIL,3,-0.264
GATED,O3,C,,ATR,2022-04-22,39709.18,41596.0,4.75,,4.75,TRAIL,3,-0.162
GATED,O3,C,,ATR,2022-04-22,39709.18,41596.0,4.75,,4.75,TRAIL,3,-0.162
GATED,O3,C,,ATR,2022-05-18,28715.32,30771.8,7.16,,7.16,SL,2,-1.0
GATED,O3,C,,ATR,2022-06-02,30452.62,32283.52,6.01,,6.01,TRAIL,4,-0.322
GATED,O3,C,,ATR,2022-06-09,30109.93,31829.21,5.71,,5.71,TRAIL,3,1.183
GATED,O3,C,,ATR,2022-06-27,20742.56,22485.52,8.4,,8.4,TRAIL,4,0.316
GATED,O3,C,,ATR,2022-07-10,20862.47,22384.72,7.3,,7.3,TRAIL,3,0.376
GATED,O3,C,,ATR,2022-10-19,19123.97,19923.2,4.18,,4.18,TRAIL,4,-0.382
GATED,O3,C,,ATR,2022-10-19,19123.97,19923.2,4.18,,4.18,TRAIL,4,-0.382
GATED,O3,C,,ATR,2022-11-20,16280.23,17131.91,5.23,,5.23,TRAIL,1,-0.006
GATED,O3,C,,ATR,2022-11-28,16212.91,16971.53,4.68,,4.68,SL,2,-1.0
GATED,O3,C,,ATR,2022-12-28,16547.31,17068.67,3.15,,3.15,SL,11,-1.0
GATED,O3,C,,ATR,2023-05-19,26880.26,27874.78,3.7,,3.7,TRAIL,5,-0.166
GATED,O3,C,,ATR,2023-05-31,27210.35,28126.28,3.37,,3.37,TRAIL,4,-0.204
GATED,O3,C,,ATR,2024-01-31,42580.0,44198.3,3.8,,3.8,SL,7,-1.0
GATED,O3,C,,ATR,2024-03-30,69582.18,72670.1,4.44,,4.44,TRAIL,3,0.702
GATED,O3,C,,ATR,2024-04-25,64498.34,67752.28,5.05,,5.04,TRAIL,5,0.713
GATED,O3,C,,ATR,2024-04-25,64498.34,67752.28,5.05,,5.04,TRAIL,5,0.713
GATED,O3,C,,ATR,2024-05-08,61193.03,64250.05,5.0,,5.0,SL,7,-1.0
GATED,O3,C,,ATR,2024-07-03,60208.58,62360.92,3.57,,3.57,TRAIL,1,0.654
GATED,O3,C,,ATR,2024-07-03,60208.58,62360.92,3.57,,3.57,TRAIL,1,0.654
GATED,O3,C,,ATR,2024-08-14,58683.39,61608.11,4.98,,4.98,TRAIL,1,-0.065
GATED,O3,C,,ATR,2024-09-16,58213.99,60686.05,4.25,,4.25,SL,1,-1.0
GATED,O3,C,,ATR,2024-12-28,95300.0,99109.71,4.0,,4.0,TRAIL,3,0.029
GATED,O3,C,,ATR,2025-01-07,96954.61,100619.79,3.78,,3.78,TRAIL,1,0.261
GATED,O3,C,,ATR,2025-03-21,84088.79,88254.72,4.95,,4.95,SL,3,-1.0
GATED,O3,C,,ATR,2025-04-16,84030.38,87899.89,4.6,,4.6,SL,5,-1.0
GATED,O3,C,,ATR,2025-06-30,107146.5,109976.45,2.64,,2.64,TRAIL,2,-0.258
GATED,O3,C,,ATR,2025-09-06,110187.97,113096.16,2.64,,2.64,SL,3,-1.0
GATED,O3,C,,ATR,2025-10-29,110021.29,113564.75,3.22,,3.22,TRAIL,1,0.083
GATED,O3,C,,ATR,2025-10-29,110021.29,113564.75,3.22,,3.22,TRAIL,1,0.083
GATED,O3,C,,ATR,2025-11-12,101654.37,105408.16,3.69,,3.69,TRAIL,1,0.009
GATED,O3,C,,ATR,2025-11-30,90360.0,94071.72,4.11,,4.11,TRAIL,1,0.834
GATED,O3,C,,ATR,2025-12-24,87669.45,91132.92,3.95,,3.95,SL,11,-1.0
GATED,O3,C,,ATR,2026-01-07,91364.16,94349.94,3.27,,3.27,TRAIL,5,-0.29
GATED,O3,C,,ATR,2026-02-12,66272.17,69968.7,5.58,,5.58,SL,2,-1.0
GATED,O3,C,,ATR,2026-04-12,70740.98,73476.25,3.87,,3.87,SL,1,-1.0
GATED,O3,C,,ATR,2026-05-27,74449.3,76626.87,2.92,,2.92,TRAIL,5,0.778
GATED,O3,C,,ATR,2026-06-17,64509.4,66810.45,3.57,,3.57,TRAIL,1,0.007
GATED,O3,C,,ATR,2026-07-08,62290.0,64533.87,3.6,,3.6,EXP,1,0.261
GATED,O3,C,,ATR,2026-07-08,62290.0,64533.87,3.6,,3.6,EXP,1,0.261
RAW,O3,C,,ST,2019-03-11,3871.61,3995.19,3.19,,3.19,SL,5,-1.0
RAW,O3,C,,ST,2019-04-24,5415.0,5580.86,3.06,,3.06,SL,9,-1.0
RAW,O3,C,,ST,2019-04-24,5415.0,5580.86,3.06,,3.06,SL,9,-1.0
RAW,O3,C,,ST,2019-04-24,5415.0,5580.86,3.06,,3.06,SL,9,-1.0
RAW,O3,C,,ST,2019-05-07,5846.34,6028.47,3.12,,3.12,SL,2,-1.0
RAW,O3,C,,ST,2019-06-18,9081.55,9487.44,4.47,,4.47,SL,2,-1.0
RAW,O3,C,,ST,2019-06-18,9081.55,9487.44,4.47,,4.47,SL,2,-1.0
RAW,O3,C,,ST,2019-06-18,9081.55,9487.44,4.47,,4.47,SL,2,-1.0
RAW,O3,C,,ST,2019-07-11,11342.89,12113.95,6.8,,6.8,ST_REV,25,0.538
RAW,O3,C,,ST,2019-07-23,9864.91,10689.52,8.36,,8.36,SL,11,-1.0
RAW,O3,C,,ST,2019-08-06,11481.69,12207.22,6.32,,6.32,ST_REV,80,5.68
RAW,O3,C,,ST,2019-08-22,10099.88,10771.66,6.65,,6.65,SL,12,-1.0
RAW,O3,C,,ST,2019-09-07,10455.88,11039.46,5.58,,5.58,ST_REV,48,5.303
RAW,O3,C,,ST,2019-10-05,8126.19,8600.11,5.83,,5.83,SL,4,-1.0
RAW,O3,C,,ST,2019-10-30,9154.72,9653.91,5.45,,5.45,ST_REV,68,3.622
RAW,O3,C,,ST,2019-12-02,7294.28,7722.33,5.87,,5.87,SL,2,-1.0
RAW,O3,C,,ST,2019-12-10,7224.13,7621.86,5.51,,5.51,SL,13,-1.0
RAW,O3,C,,ST,2019-12-24,7255.77,7621.93,5.05,,5.05,SL,13,-1.0
RAW,O3,C,,ST,2020-01-09,7817.76,8151.23,4.27,,4.27,SL,1,-1.0
RAW,O3,C,,ST,2020-02-02,9331.51,9669.33,3.62,,3.62,SL,3,-1.0
RAW,O3,C,,ST,2020-02-02,9331.51,9669.33,3.62,,3.62,SL,3,-1.0
RAW,O3,C,,ST,2020-03-08,8033.31,8422.57,4.85,,4.85,ST_REV,46,2.603
RAW,O3,C,,ST,2020-03-27,6359.11,6963.64,9.51,,9.51,SL,6,-1.0
RAW,O3,C,,ST,2020-04-21,6841.37,7308.31,6.83,,6.83,SL,2,-1.0
RAW,O3,C,,ST,2020-06-02,9518.04,10037.2,5.45,,5.45,SL,54,-1.0
RAW,O3,C,,ST,2020-06-02,9518.04,10037.2,5.45,,5.45,SL,54,-1.0
RAW,O3,C,,ST,2020-06-02,9518.04,10037.2,5.45,,5.45,SL,54,-1.0
RAW,O3,C,,ST,2020-06-02,9518.04,10037.2,5.45,,5.45,SL,54,-1.0
RAW,O3,C,,ST,2020-07-04,9135.46,9493.99,3.92,,3.92,SL,18,-1.0
RAW,O3,C,,ST,2020-07-27,11029.96,11347.58,2.88,,2.88,SL,4,-1.0
RAW,O3,C,,ST,2020-07-27,11029.96,11347.58,2.88,,2.88,SL,4,-1.0
RAW,O3,C,,ST,2020-07-27,11029.96,11347.58,2.88,,2.88,SL,4,-1.0
RAW,O3,C,,ST,2020-09-02,11388.54,11793.7,3.56,,3.56,ST_REV,40,0.534
RAW,O3,C,,ST,2020-09-02,11388.54,11793.7,3.56,,3.56,ST_REV,40,0.534
RAW,O3,C,,ST,2020-09-02,11388.54,11793.7,3.56,,3.56,ST_REV,40,0.534
RAW,O3,C,,ST,2020-09-20,10920.28,11341.7,3.86,,3.86,SL,20,-1.0
RAW,O3,C,,ST,2020-10-01,10619.13,11012.75,3.71,,3.71,SL,8,-1.0
RAW,O3,C,,ST,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ST,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ST,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ST,2020-12-21,22719.71,23708.54,4.35,,4.35,SL,1,-1.0
RAW,O3,C,,ST,2021-01-31,33092.98,35902.87,8.49,,8.49,SL,2,-1.0
RAW,O3,C,,ST,2021-01-31,33092.98,35902.87,8.49,,8.49,SL,2,-1.0
RAW,O3,C,,ST,2021-03-06,48882.2,52503.74,7.41,,7.41,SL,3,-1.0
RAW,O3,C,,ST,2021-04-03,57051.94,60442.19,5.94,,5.94,SL,7,-1.0
RAW,O3,C,,ST,2021-04-03,57051.94,60442.19,5.94,,5.94,SL,7,-1.0
RAW,O3,C,,ST,2021-05-04,53200.01,56530.28,6.26,,6.26,SL,1,-1.0
RAW,O3,C,,ST,2021-05-29,34605.15,38927.33,12.49,,12.49,SL,5,-1.0
RAW,O3,C,,ST,2021-05-29,34605.15,38927.33,12.49,,12.49,SL,5,-1.0
RAW,O3,C,,ST,2021-06-05,35513.2,39531.59,11.32,,11.32,SL,9,-1.0
RAW,O3,C,,ST,2021-06-16,38349.01,42005.05,9.53,,9.53,ST_REV,39,1.23
RAW,O3,C,,ST,2021-07-01,33504.69,36824.27,9.91,,9.91,ST_REV,24,0.0
RAW,O3,C,,ST,2021-07-01,33504.69,36824.27,9.91,,9.91,ST_REV,24,0.0
RAW,O3,C,,ST,2021-08-01,39845.44,42315.14,6.2,,6.2,SL,5,-1.0
RAW,O3,C,,ST,2021-09-19,47241.75,49619.33,5.03,,5.03,SL,16,-1.0
RAW,O3,C,,ST,2021-09-19,47241.75,49619.33,5.03,,5.03,SL,16,-1.0
RAW,O3,C,,ST,2021-09-19,47241.75,49619.33,5.03,,5.03,SL,16,-1.0
RAW,O3,C,,ST,2021-09-19,47241.75,49619.33,5.03,,5.03,SL,16,-1.0
RAW,O3,C,,ST,2021-10-08,53951.43,56571.42,4.86,,4.86,SL,3,-1.0
RAW,O3,C,,ST,2021-11-04,61395.01,64296.91,4.73,,4.73,SL,4,-1.0
RAW,O3,C,,ST,2021-12-10,47140.54,50341.34,6.79,,6.79,SL,2,-1.0
RAW,O3,C,,ST,2021-12-27,50701.44,53453.87,5.43,,5.43,ST_REV,42,3.29
RAW,O3,C,,ST,2021-12-27,50701.44,53453.87,5.43,,5.43,ST_REV,42,3.29
RAW,O3,C,,ST,2022-01-17,42201.62,44565.37,5.6,,5.6,ST_REV,21,0.235
RAW,O3,C,,ST,2022-03-04,39148.66,41597.8,6.26,,6.26,SL,5,-1.0
RAW,O3,C,,ST,2022-03-04,39148.66,41597.8,6.26,,6.26,SL,5,-1.0
RAW,O3,C,,ST,2022-03-21,41002.25,43191.48,5.34,,5.34,SL,1,-1.0
RAW,O3,C,,ST,2022-04-22,39709.18,41596.0,4.75,,4.75,ST_REV,88,9.609
RAW,O3,C,,ST,2022-04-22,39709.18,41596.0,4.75,,4.75,ST_REV,88,9.609
RAW,O3,C,,ST,2022-05-18,28715.32,30771.8,7.16,,7.16,SL,2,-1.0
RAW,O3,C,,ST,2022-06-02,30452.62,32283.52,6.01,,6.01,ST_REV,47,4.846
RAW,O3,C,,ST,2022-06-09,30109.93,31829.21,5.71,,5.71,ST_REV,40,4.962
