pool,pool_name,pool_address,tf,candle_source,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,1m,pool_canonical,O2_ST2X,TP_FRACTAL,4,1,3,0,0,25.0,75.0,0.0,4,0,0.0,4,100.0,4,0,0.0,3,0,0.0,1,1,2,1,23.75,23.75,-0.6068380047076476,-2.4273520188305904
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE1,2,1,0,1,0,100.0,0.0,50.0,1,1,100.0,1,50.0,0,0,0.0,0,0,0.0,1,1,0,0,3.0,90.0,0.2536858948179388,0.5073717896358776
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE50,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE75,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O1_SL50,TP_FRACTAL,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.49067725072461765,0.9813545014492353
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE1,2,1,0,1,0,100.0,0.0,50.0,1,1,100.0,1,50.0,0,0,0.0,0,0,0.0,1,1,0,0,3.0,90.0,0.1898832773543522,0.3797665547087044
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE50,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE75,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,30m,jupiter_proxy_15m_agg30m,O2_ST2X,TP_FRACTAL,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,3.5,105.0,0.3596595744498904,0.7193191488997808
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O1_SL50,BE1,6,2,0,4,0,100.0,0.0,66.66666666666666,5,4,80.0,5,83.33333333333334,0,0,0.0,0,0,0.0,2,2,0,0,5.5,27.5,0.08936930254954488,0.5362158152972692
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O1_SL50,BE50,6,5,0,1,0,100.0,0.0,16.666666666666664,5,1,20.0,5,83.33333333333334,1,1,100.0,1,0,0.0,5,5,0,0,20.333333333333332,101.66666666666667,0.23903145913520985,1.434188754811259
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O1_SL50,BE75,6,5,0,1,0,100.0,0.0,16.666666666666664,5,1,20.0,5,83.33333333333334,1,0,0.0,1,1,100.0,5,5,0,0,20.333333333333332,101.66666666666667,0.23903145913520985,1.434188754811259
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O1_SL50,TP_FRACTAL,6,6,0,0,0,100.0,0.0,0.0,5,0,0.0,5,83.33333333333334,1,0,0.0,1,0,0.0,6,6,0,0,21.666666666666668,108.33333333333333,0.2912551994777713,1.7475311968666276
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O2_ST2X,BE1,6,2,0,4,0,100.0,0.0,66.66666666666666,5,4,80.0,5,83.33333333333334,1,0,0.0,0,0,0.0,2,2,0,0,5.5,27.5,0.0792123054459231,0.47527383267553863
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O2_ST2X,BE50,6,5,0,1,0,100.0,0.0,16.666666666666664,5,1,20.0,5,83.33333333333334,1,1,100.0,0,0,0.0,5,5,0,0,17.833333333333332,89.16666666666667,0.21831133905975728,1.3098680343585436
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O2_ST2X,BE75,6,6,0,0,0,100.0,0.0,0.0,5,0,0.0,5,83.33333333333334,1,0,0.0,0,0,0.0,6,6,0,0,21.666666666666668,108.33333333333333,0.3710876163295224,2.2265256979771344
BULLCAT-SOL [3smCBC...BC4f],BULLCAT-SOL,3smCBC81NpS4MVzbMkZEpn8pwS9sN8jsM3SS43qLBC4f,5m,pool_canonical,O2_ST2X,TP_FRACTAL,6,6,0,0,0,100.0,0.0,0.0,5,0,0.0,5,83.33333333333334,1,0,0.0,0,0,0.0,6,6,0,0,21.666666666666668,108.33333333333333,0.3710876163295224,2.2265256979771344
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE1,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,0,0.0,0,0,0.0,1,1,0,0,2.5,75.0,0.7024825516897104,1.4049651033794208
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE50,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,1,100.0,0,0,0.0,1,1,0,0,2.5,75.0,0.7024825516897104,1.4049651033794208
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE75,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,0,0.0,1,1,100.0,1,1,0,0,5.0,150.0,0.7024825516897104,1.4049651033794208
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O1_SL50,TP_FRACTAL,2,1,1,0,0,50.0,50.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,1,1,13.0,390.0,0.2024825516897104,0.4049651033794208
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE1,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE50,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O2_ST2X,BE75,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
Tilly-SOL [4SxCFn...L2JE],Tilly-SOL,4SxCFnt6AXrjiFQW7wxh3RYXGc6N6PBFo4Tcp4sVL2JE,30m,jupiter_proxy_15m_agg30m,O2_ST2X,TP_FRACTAL,1,1,0,0,0,100.0,0.0,0.0,1,0,0.0,1,100.0,0,0,0.0,0,0,0.0,1,1,0,0,1.0,30.0,1.9757705050731948,1.9757705050731948
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O1_SL50,BE1,50,12,4,34,0,75.0,25.0,68.0,44,34,77.27272727272727,44,88.0,6,0,0.0,5,0,0.0,11,1,3,1,43.68,655.2,-0.051290469513918795,-2.56452347569594
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O1_SL50,BE50,50,35,10,5,0,77.77777777777779,22.22222222222222,10.0,44,5,11.363636363636363,44,88.0,16,5,31.25,11,0,0.0,20,2,6,1,87.52,1312.8,-0.07774854559413856,-3.887427279706928
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O1_SL50,BE75,50,38,10,2,0,79.16666666666666,20.833333333333336,4.0,44,2,4.545454545454546,44,88.0,16,0,0.0,12,2,16.666666666666664,21,2,6,1,97.2,1458.0,-0.06364795297268365,-3.1823976486341827
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O1_SL50,TP_FRACTAL,50,40,10,0,0,80.0,20.0,0.0,44,0,0.0,44,88.0,16,0,0.0,12,0,0.0,23,2,6,1,98.9,1483.5,-0.059736296013161445,-2.986814800658072
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O2_ST2X,BE1,50,11,9,30,0,55.00000000000001,45.0,60.0,44,30,68.18181818181817,44,88.0,16,0,0.0,12,0,0.0,5,1,4,1,10.04,150.6,-0.06492802036175478,-3.2464010180877394
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O2_ST2X,BE50,50,23,14,13,0,62.16216216216216,37.83783783783784,26.0,44,13,29.545454545454547,44,88.0,28,13,46.42857142857143,17,0,0.0,10,1,5,1,21.46,321.9,-0.07704192978583167,-3.8520964892915837
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O2_ST2X,BE75,50,28,17,5,0,62.22222222222222,37.77777777777778,10.0,44,5,11.363636363636363,44,88.0,28,0,0.0,22,5,22.727272727272727,11,1,5,1,26.8,402.0,-0.08340299675884177,-4.1701498379420885
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,15m,pool_canonical,O2_ST2X,TP_FRACTAL,50,30,20,0,0,60.0,40.0,0.0,44,0,0.0,44,88.0,28,0,0.0,22,0,0.0,8,1,6,1,27.72,415.8,-0.1282406010016014,-6.41203005008007
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O1_SL50,BE1,26,11,1,14,0,91.66666666666666,8.333333333333332,53.84615384615385,21,14,66.66666666666666,21,80.76923076923077,1,0,0.0,1,0,0.0,7,4,1,1,42.73076923076923,42.73076923076923,-0.01665092679949529,-0.4329240967868775
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O1_SL50,BE50,26,16,9,0,1,64.0,36.0,0.0,21,0,0.0,21,80.76923076923077,10,0,0.0,9,0,0.0,4,1,3,1,255.73076923076923,255.73076923076923,-0.328490789149478,-8.540760517886428
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O1_SL50,BE75,26,16,9,0,1,64.0,36.0,0.0,21,0,0.0,21,80.76923076923077,10,0,0.0,9,0,0.0,4,1,3,1,255.73076923076923,255.73076923076923,-0.328490789149478,-8.540760517886428
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O1_SL50,TP_FRACTAL,26,16,9,0,1,64.0,36.0,0.0,21,0,0.0,21,80.76923076923077,10,0,0.0,9,0,0.0,4,1,3,1,255.73076923076923,255.73076923076923,-0.328490789149478,-8.540760517886428
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O2_ST2X,BE1,26,11,3,12,0,78.57142857142857,21.428571428571427,46.15384615384615,21,12,57.14285714285714,21,80.76923076923077,4,0,0.0,3,0,0.0,7,1,1,1,4.769230769230769,4.769230769230769,0.166950438327803,4.340711396522878
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O2_ST2X,BE50,26,12,10,4,0,54.54545454545454,45.45454545454545,15.384615384615385,21,4,19.047619047619047,21,80.76923076923077,14,4,28.57142857142857,10,0,0.0,4,1,3,1,10.884615384615385,10.884615384615385,-0.08805753091102245,-2.2894958036865836
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O2_ST2X,BE75,26,12,13,1,0,48.0,52.0,3.8461538461538463,21,1,4.761904761904762,21,80.76923076923077,14,0,0.0,14,1,7.142857142857142,3,1,4,1,13.423076923076923,13.423076923076923,-0.20344214629563784,-5.289495803686584
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,1m,pool_canonical,O2_ST2X,TP_FRACTAL,26,12,14,0,0,46.15384615384615,53.84615384615385,0.0,21,0,0.0,21,80.76923076923077,14,0,0.0,14,0,0.0,2,1,4,1,13.923076923076923,13.923076923076923,-0.2419036847571763,-6.289495803686584
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O1_SL50,BE1,41,18,2,21,0,90.0,10.0,51.21951219512195,36,21,58.333333333333336,36,87.8048780487805,2,0,0.0,2,0,0.0,11,3,1,1,34.78048780487805,173.90243902439025,-0.02876112123449474,-1.1792059706142843
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O1_SL50,BE50,41,33,6,2,0,84.61538461538461,15.384615384615385,4.878048780487805,36,2,5.555555555555555,36,87.8048780487805,8,2,25.0,6,0,0.0,23,1,2,1,108.82926829268293,544.1463414634146,-0.09058760284889271,-3.7140917168046013
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O1_SL50,BE75,41,35,6,0,0,85.36585365853658,14.634146341463413,0.0,36,0,0.0,36,87.8048780487805,8,0,0.0,6,0,0.0,25,1,2,1,119.1951219512195,595.9756097560976,-0.07682423369155073,-3.14979358135358
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O1_SL50,TP_FRACTAL,41,35,6,0,0,85.36585365853658,14.634146341463413,0.0,36,0,0.0,36,87.8048780487805,8,0,0.0,6,0,0.0,25,1,2,1,119.1951219512195,595.9756097560976,-0.07682423369155073,-3.14979358135358
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O2_ST2X,BE1,41,16,7,18,0,69.56521739130434,30.434782608695656,43.90243902439025,36,18,50.0,36,87.8048780487805,12,0,0.0,9,0,0.0,3,1,2,1,8.317073170731707,41.58536585365854,-0.01753832557582906,-0.7190713486089915
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O2_ST2X,BE50,41,20,15,6,0,57.14285714285714,42.857142857142854,14.634146341463413,36,6,16.666666666666664,36,87.8048780487805,23,6,26.08695652173913,18,0,0.0,4,1,3,1,24.365853658536587,121.82926829268293,-0.18304416836375867,-7.504810902914105
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O2_ST2X,BE75,41,21,18,2,0,53.84615384615385,46.15384615384615,4.878048780487805,36,2,5.555555555555555,36,87.8048780487805,23,0,0.0,21,2,9.523809523809524,4,1,4,1,33.09756097560975,165.4878048780488,-0.23950354852929748,-9.819645489701196
JTVO-SOL [5rtYzK...i1dv],JTVO-SOL,5rtYzKec7P8HbrfZ7PwxhLop6Qpkn97GnfsjPUiUi1dv,5m,pool_canonical,O2_ST2X,TP_FRACTAL,41,23,18,0,0,56.09756097560976,43.90243902439025,0.0,36,0,0.0,36,87.8048780487805,23,0,0.0,21,0,0.0,4,1,4,1,34.0,170.0,-0.22666353172369855,-9.29320480067164
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O1_SL50,BE1,8,4,0,4,0,100.0,0.0,50.0,7,4,57.14285714285714,7,87.5,0,0,0.0,0,0,0.0,4,4,0,0,3.25,48.75,0.166695574748097,1.333564597984776
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O1_SL50,BE50,8,6,1,1,0,85.71428571428571,14.285714285714285,12.5,7,1,14.285714285714285,7,87.5,4,1,25.0,2,0,0.0,5,1,1,1,21.125,316.875,0.18144269954174028,1.4515415963339222
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O1_SL50,BE75,8,6,1,1,0,85.71428571428571,14.285714285714285,12.5,7,1,14.285714285714285,7,87.5,4,0,0.0,2,1,50.0,5,1,1,1,21.125,316.875,0.18144269954174028,1.4515415963339222
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O1_SL50,TP_FRACTAL,8,6,1,0,1,85.71428571428571,14.285714285714285,0.0,7,0,0.0,7,87.5,4,0,0.0,2,0,0.0,5,1,1,1,22.0,330.0,0.13680243535201153,1.0944194828160922
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O2_ST2X,BE1,8,4,0,4,0,100.0,0.0,50.0,7,4,57.14285714285714,7,87.5,0,0,0.0,0,0,0.0,4,4,0,0,3.25,48.75,0.16470567214599416,1.3176453771679533
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O2_ST2X,BE50,8,6,1,0,1,85.71428571428571,14.285714285714285,0.0,7,0,0.0,7,87.5,3,0,0.0,2,0,0.0,5,1,1,1,22.625,339.375,0.13610641392797335,1.0888513114237868
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O2_ST2X,BE75,8,6,1,0,1,85.71428571428571,14.285714285714285,0.0,7,0,0.0,7,87.5,3,0,0.0,2,0,0.0,5,1,1,1,22.625,339.375,0.13610641392797335,1.0888513114237868
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,15m,pool_canonical,O2_ST2X,TP_FRACTAL,8,6,1,0,1,85.71428571428571,14.285714285714285,0.0,7,0,0.0,7,87.5,3,0,0.0,2,0,0.0,5,1,1,1,22.625,339.375,0.13610641392797335,1.0888513114237868
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O1_SL50,BE1,36,12,1,22,1,92.3076923076923,7.6923076923076925,61.111111111111114,31,22,70.96774193548387,31,86.11111111111111,6,0,0.0,5,0,0.0,10,2,1,1,51.611111111111114,51.611111111111114,-0.007804408192342977,-0.28095869492434716
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O1_SL50,BE50,36,31,1,2,2,96.875,3.125,5.555555555555555,31,2,6.451612903225806,31,86.11111111111111,9,2,22.22222222222222,6,0,0.0,22,9,1,1,90.05555555555556,90.05555555555556,0.07744659951139785,2.7880775824103226
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O1_SL50,BE75,36,33,1,0,2,97.05882352941177,2.941176470588235,0.0,31,0,0.0,31,86.11111111111111,9,0,0.0,6,0,0.0,23,10,1,1,92.41666666666667,92.41666666666667,0.11088459391701061,3.9918453810123817
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O1_SL50,TP_FRACTAL,36,33,1,0,2,97.05882352941177,2.941176470588235,0.0,31,0,0.0,31,86.11111111111111,9,0,0.0,6,0,0.0,23,10,1,1,92.41666666666667,92.41666666666667,0.11088459391701061,3.9918453810123817
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O2_ST2X,BE1,36,8,12,16,0,40.0,60.0,44.44444444444444,31,16,51.61290322580645,31,86.11111111111111,17,0,0.0,16,0,0.0,2,1,5,1,8.36111111111111,8.36111111111111,-0.17365113578460362,-6.25144088824573
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O2_ST2X,BE50,36,15,12,9,0,55.55555555555556,44.44444444444444,25.0,31,9,29.03225806451613,31,86.11111111111111,21,9,42.857142857142854,18,0,0.0,5,1,4,1,14.166666666666666,14.166666666666666,-0.04623635712138168,-1.6645088563697406
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O2_ST2X,BE75,36,16,14,6,0,53.333333333333336,46.666666666666664,16.666666666666664,31,6,19.35483870967742,31,86.11111111111111,21,0,0.0,20,6,30.0,5,1,4,1,16.416666666666668,16.416666666666668,0.009023993172507795,0.32486375421028063
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,1m,pool_canonical,O2_ST2X,TP_FRACTAL,36,20,16,0,0,55.55555555555556,44.44444444444444,0.0,31,0,0.0,31,86.11111111111111,21,0,0.0,20,0,0.0,7,1,4,1,17.555555555555557,17.555555555555557,0.02041984725150248,0.7351145010540893
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE1,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,0,0,17.0,510.0,-0.21817921689786818,-0.43635843379573636
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE50,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,0,0,17.0,510.0,-0.21817921689786818,-0.43635843379573636
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O1_SL50,BE75,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,0,0,17.0,510.0,-0.21817921689786818,-0.43635843379573636
SOLdiers-SOL [6iL24Y...id3S],SOLdiers-SOL,6iL24YyYQqqNhTvsMctcxbYYZxr63i7nLTZReffaid3S,30m,jupiter_proxy_15m_agg30m,O1_SL50,TP_FRACTAL,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,0,0,17.0,510.0,-0.21817921689786818,-0.43635843379573636
