mode,opt,tp_ratio,entry_date,entry,sl,sl_pct,tp_pct,apct,outcome,bars,R
GATED,O4,1x,2021-12-10,47140.54,49968.97,6.0,-6.0,6.79,SL,2,-1.0
GATED,O4,1x,2021-12-27,50701.44,53743.53,6.0,-6.0,5.43,TP,1,1.0
GATED,O4,1x,2021-12-27,50701.44,53743.53,6.0,-6.0,5.43,TP,1,1.0
GATED,O4,1x,2022-01-17,42201.62,44733.72,6.0,-6.0,5.6,TP,4,1.0
GATED,O4,1x,2022-04-22,39709.18,42091.73,6.0,-6.0,4.75,TP,13,1.0
GATED,O4,1x,2022-04-22,39709.18,42091.73,6.0,-6.0,4.75,TP,13,1.0
GATED,O4,1x,2022-05-18,28715.32,30438.24,6.0,-6.0,7.16,SL,1,-1.0
GATED,O4,1x,2022-06-02,30452.62,32279.78,6.0,-6.0,6.01,TP,9,1.0
GATED,O4,1x,2022-06-09,30109.93,31916.53,6.0,-6.0,5.71,TP,2,1.0
GATED,O4,1x,2022-06-27,20742.56,21987.11,6.0,-6.0,8.4,TP,3,1.0
GATED,O4,1x,2022-07-10,20862.47,22114.22,6.0,-6.0,7.3,TP,2,1.0
GATED,O4,1x,2022-10-19,19123.97,20271.41,6.0,-6.0,4.18,SL,6,-1.0
GATED,O4,1x,2022-10-19,19123.97,20271.41,6.0,-6.0,4.18,SL,6,-1.0
GATED,O4,1x,2022-11-20,16280.23,17257.04,6.0,-6.0,5.23,SL,11,-1.0
GATED,O4,1x,2022-11-28,16212.91,17185.68,6.0,-6.0,4.68,SL,2,-1.0
GATED,O4,1x,2022-12-28,16547.31,17540.15,6.0,-6.0,3.15,SL,14,-1.0
GATED,O4,1x,2023-05-19,26880.26,28493.08,6.0,-6.0,3.7,TP,26,1.0
GATED,O4,1x,2023-05-31,27210.35,28842.97,6.0,-6.0,3.37,TP,5,1.0
GATED,O4,1x,2024-01-31,42580.0,45134.8,6.0,-6.0,3.8,SL,8,-1.0
GATED,O4,1x,2024-03-30,69582.18,73757.11,6.0,-6.0,4.44,TP,3,1.0
GATED,O4,1x,2024-04-25,64498.34,68368.24,6.0,-6.0,5.04,TP,5,1.0
GATED,O4,1x,2024-04-25,64498.34,68368.24,6.0,-6.0,5.04,TP,5,1.0
GATED,O4,1x,2024-05-08,61193.03,64864.61,6.0,-6.0,5.0,SL,7,-1.0
GATED,O4,1x,2024-07-03,60208.58,63821.09,6.0,-6.0,3.57,TP,2,1.0
GATED,O4,1x,2024-07-03,60208.58,63821.09,6.0,-6.0,3.57,TP,2,1.0
GATED,O4,1x,2024-08-14,58683.39,62204.39,6.0,-6.0,4.98,SL,9,-1.0
GATED,O4,1x,2024-09-16,58213.99,61706.83,6.0,-6.0,4.25,SL,2,-1.0
GATED,O4,1x,2024-12-28,95300.0,101018.0,6.0,-6.0,4.0,SL,9,-1.0
GATED,O4,1x,2025-01-07,96954.61,102771.89,6.0,-6.0,3.78,TP,6,1.0
GATED,O4,1x,2025-03-21,84088.79,89134.12,6.0,-6.0,4.95,TP,16,1.0
GATED,O4,1x,2025-04-16,84030.38,89072.2,6.0,-6.0,4.6,SL,6,-1.0
GATED,O4,1x,2025-06-30,107146.5,113575.29,6.0,-6.0,2.64,SL,10,-1.0
GATED,O4,1x,2025-09-06,110187.97,116799.25,6.0,-6.0,2.64,SL,10,-1.0
GATED,O4,1x,2025-10-29,110021.29,116622.57,6.0,-6.0,3.22,TP,6,1.0
GATED,O4,1x,2025-10-29,110021.29,116622.57,6.0,-6.0,3.22,TP,6,1.0
GATED,O4,1x,2025-11-12,101654.37,107753.63,6.0,-6.0,3.69,TP,2,1.0
GATED,O4,1x,2025-11-30,90360.0,95781.6,6.0,-6.0,4.11,TP,1,1.0
GATED,O4,1x,2025-12-24,87669.45,92929.62,6.0,-6.0,3.95,SL,12,-1.0
GATED,O4,1x,2026-01-07,91364.16,96846.01,6.0,-6.0,3.27,SL,7,-1.0
GATED,O4,1x,2026-02-12,66272.17,70248.5,6.0,-6.0,5.58,SL,2,-1.0
GATED,O4,1x,2026-04-12,70740.98,74985.44,6.0,-6.0,3.87,SL,2,-1.0
GATED,O4,1x,2026-05-27,74449.3,78916.26,6.0,-6.0,2.92,TP,6,1.0
GATED,O4,1x,2026-06-17,64509.4,68379.96,6.0,-6.0,3.57,TP,7,1.0
GATED,O4,1x,2026-07-08,62290.0,66027.4,6.0,-6.0,3.6,EXP,1,0.156
GATED,O4,1x,2026-07-08,62290.0,66027.4,6.0,-6.0,3.6,EXP,1,0.156
