pool,pool_name,pool_address,tf,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,1m,O1_SL50,BE50,2,2,0,0,0,100.0,0.0,0.0,1,0,0.0,1,50.0,0,0,0.0,0,0,0.0,2,2,0,0,11.5,11.5,0.12460005735102789,0.24920011470205577
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,1m,O2_ST2X,BE50,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,1.5,1.5,-0.4622585639752207,-0.9245171279504414
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,5m,O1_SL50,BE50,2,2,0,0,0,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,2,2,0,0,12.5,62.5,0.1770188056508808,0.3540376113017616
DeFlock-SOL [69soPq...cAe8],DeFlock-SOL,69soPqSxLaSfVdF6uq4aczRgTWgieAYv2CSvYe6LcAe8,5m,O2_ST2X,BE50,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,1,100.0,1,0,0.0,1,1,0,0,6.5,32.5,0.2462081197834209,0.4924162395668418
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,15m,O1_SL50,BE50,3,2,0,1,0,100.0,0.0,33.33333333333333,2,1,50.0,2,66.66666666666666,1,1,100.0,0,0,0.0,2,2,0,0,11.0,165.0,0.26386230862757637,0.791586925882729
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,15m,O2_ST2X,BE50,3,2,1,0,0,66.66666666666666,33.33333333333333,0.0,2,0,0.0,2,66.66666666666666,1,0,0.0,1,0,0.0,2,2,1,1,9.666666666666666,145.0,0.3568182070530435,1.0704546211591306
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,1m,O1_SL50,BE50,5,3,1,1,0,75.0,25.0,20.0,4,1,25.0,4,80.0,2,1,50.0,1,0,0.0,2,1,1,1,26.4,26.4,-0.06894468909106691,-0.3447234454553345
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,1m,O2_ST2X,BE50,5,1,3,1,0,25.0,75.0,20.0,4,1,25.0,4,80.0,4,1,25.0,3,0,0.0,1,1,3,3,4.8,4.8,-0.5186421280851212,-2.593210640425606
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,5m,O1_SL50,BE50,6,4,0,1,1,100.0,0.0,16.666666666666664,6,1,16.666666666666664,6,100.0,2,1,50.0,2,0,0.0,4,4,0,0,18.666666666666668,93.33333333333333,0.01798079743376091,0.10788478460256545
Cyclospora-SOL [6ADb6e...9fv9],Cyclospora-SOL,6ADb6eHkYUfvKAx1ZDT7y8JFTAJr4Ze6NZTH5H99fv9,5m,O2_ST2X,BE50,6,3,1,2,0,75.0,25.0,33.33333333333333,6,2,33.33333333333333,6,100.0,3,2,66.66666666666666,2,0,0.0,3,3,1,1,12.166666666666666,60.833333333333336,0.27338610272025954,1.6403166163215572
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,15m,O1_SL50,BE50,5,1,1,3,0,50.0,50.0,60.0,5,3,60.0,5,100.0,4,3,75.0,1,0,0.0,1,1,1,1,44.4,666.0,-0.07545033297227335,-0.37725166486136674
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,15m,O2_ST2X,BE50,5,1,1,2,1,50.0,50.0,40.0,5,2,40.0,5,100.0,4,2,50.0,3,0,0.0,1,1,1,1,32.2,483.0,-0.12946107994424516,-0.6473053997212258
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,1m,O1_SL50,BE50,6,4,0,1,1,100.0,0.0,16.666666666666664,4,1,25.0,4,66.66666666666666,2,1,50.0,2,0,0.0,4,4,0,0,72.33333333333333,72.33333333333333,0.02179001574272732,0.13074009445636392
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,1m,O2_ST2X,BE50,6,2,2,2,0,50.0,50.0,33.33333333333333,4,2,50.0,4,66.66666666666666,4,2,50.0,3,0,0.0,2,2,2,2,7.166666666666667,7.166666666666667,-0.3000293725214992,-1.8001762351289952
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,5m,O1_SL50,BE50,6,3,2,1,0,60.0,40.0,16.666666666666664,6,1,16.666666666666664,6,100.0,3,1,33.33333333333333,3,0,0.0,2,1,1,1,66.83333333333333,334.1666666666667,-0.21288667748877085,-1.277320064932625
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,5m,O2_ST2X,BE50,6,3,3,0,0,50.0,50.0,0.0,6,0,0.0,6,100.0,3,0,0.0,3,0,0.0,2,1,2,1,52.666666666666664,263.3333333333333,0.3112830082992447,1.8676980497954683
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,15m,O1_SL50,BE50,5,2,3,0,0,40.0,60.0,0.0,5,0,0.0,5,100.0,4,0,0.0,3,0,0.0,1,1,1,1,16.2,243.0,-0.4136830534591439,-2.0684152672957197
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,15m,O2_ST2X,BE50,5,2,3,0,0,40.0,60.0,0.0,5,0,0.0,5,100.0,4,0,0.0,4,0,0.0,1,1,1,1,15.4,231.0,-0.24953307108132802,-1.2476653554066401
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,1m,O1_SL50,BE50,7,5,2,0,0,71.42857142857143,28.57142857142857,0.0,7,0,0.0,7,100.0,4,0,0.0,4,0,0.0,2,1,1,1,18.571428571428573,18.571428571428573,-0.15005095005617664,-1.0503566503932364
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,1m,O2_ST2X,BE50,7,1,5,1,0,16.666666666666664,83.33333333333334,14.285714285714285,7,1,14.285714285714285,7,100.0,6,1,16.666666666666664,5,0,0.0,1,1,5,5,4.857142857142857,4.857142857142857,-0.7074682280783724,-4.9522775965486066
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,5m,O1_SL50,BE50,5,2,2,1,0,50.0,50.0,20.0,5,1,20.0,5,100.0,4,1,25.0,2,0,0.0,2,2,1,1,19.4,97.0,-0.27459995124675196,-1.3729997562337597
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,5m,O2_ST2X,BE50,5,0,4,1,0,0.0,100.0,20.0,5,1,20.0,5,100.0,5,1,20.0,4,0,0.0,0,0,4,4,14.0,70.0,-0.8,-4.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,15m,O1_SL50,BE50,3,1,2,0,0,33.33333333333333,66.66666666666666,0.0,3,0,0.0,3,100.0,2,0,0.0,2,0,0.0,1,1,1,1,12.0,180.0,-0.5109783856980727,-1.5329351570942182
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,15m,O2_ST2X,BE50,3,1,2,0,0,33.33333333333333,66.66666666666666,0.0,3,0,0.0,3,100.0,2,0,0.0,2,0,0.0,1,1,1,1,18.666666666666668,280.0,-0.3766390641862964,-1.1299171925588891
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,1m,O1_SL50,BE50,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,39.0,39.0,-1.0,-1.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,1m,O2_ST2X,BE50,1,0,0,1,0,0.0,0.0,100.0,1,1,100.0,1,100.0,1,1,100.0,1,0,0.0,0,0,0,0,4.0,4.0,0.0,0.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,5m,O1_SL50,BE50,4,1,2,1,0,33.33333333333333,66.66666666666666,25.0,3,1,33.33333333333333,3,75.0,3,1,33.33333333333333,2,0,0.0,1,1,1,1,17.5,87.5,-0.48341534951343856,-1.9336613980537543
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,5m,O2_ST2X,BE50,4,1,1,2,0,50.0,50.0,50.0,3,2,66.66666666666666,3,75.0,3,2,66.66666666666666,3,0,0.0,1,1,1,1,15.5,77.5,-0.24132394047578518,-0.9652957619031407
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,15m,O1_SL50,BE50,9,3,5,1,0,37.5,62.5,11.11111111111111,7,1,14.285714285714285,7,77.77777777777779,6,1,16.666666666666664,5,0,0.0,2,1,4,1,59.22222222222222,888.3333333333334,-0.4580491639758224,-4.122442475782401
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,15m,O2_ST2X,BE50,9,3,3,3,0,50.0,50.0,33.33333333333333,7,3,42.857142857142854,7,77.77777777777779,6,3,50.0,3,0,0.0,2,1,2,1,30.444444444444443,456.6666666666667,-0.18257365678089157,-1.6431629110280241
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,1m,O1_SL50,BE50,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,1.0,-1.0,-1.0
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,1m,O2_ST2X,BE50,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,1.0,-1.0,-1.0
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,5m,O1_SL50,BE50,2,2,0,0,0,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,2,2,0,0,10.5,52.5,0.42376188472639265,0.8475237694527853
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,5m,O2_ST2X,BE50,2,2,0,0,0,100.0,0.0,0.0,2,0,0.0,2,100.0,0,0,0.0,0,0,0.0,2,2,0,0,10.5,52.5,0.5411180397263748,1.0822360794527497
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,15m,O1_SL50,BE50,2,0,2,0,0,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,2,2,17.0,255.0,-1.0,-2.0
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,15m,O2_ST2X,BE50,2,0,2,0,0,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,2,2,17.0,255.0,-1.0,-2.0
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,1m,O1_SL50,BE50,26,20,5,1,0,80.0,20.0,3.8461538461538463,23,1,4.3478260869565215,23,88.46153846153845,6,1,16.666666666666664,5,0,0.0,5,2,1,1,28.115384615384617,28.115384615384617,-0.11575148994204537,-3.0095387384931795
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,1m,O2_ST2X,BE50,25,17,6,2,0,73.91304347826086,26.08695652173913,8.0,22,2,9.090909090909092,22,88.0,8,2,25.0,6,0,0.0,5,1,1,1,10.84,10.84,-0.03800238523798289,-0.9500596309495722
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,5m,O1_SL50,BE50,10,4,5,1,0,44.44444444444444,55.55555555555556,10.0,8,1,12.5,8,80.0,6,1,16.666666666666664,5,0,0.0,1,1,2,1,32.8,164.0,-0.3968107596047481,-3.968107596047481
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,5m,O2_ST2X,BE50,10,5,5,0,0,50.0,50.0,0.0,8,0,0.0,8,80.0,5,0,0.0,5,0,0.0,2,1,2,1,26.4,132.0,-0.3763745703168196,-3.763745703168196
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,15m,O1_SL50,BE50,4,3,0,0,1,100.0,0.0,0.0,3,0,0.0,3,75.0,0,0,0.0,0,0,0.0,3,3,0,0,21.5,322.5,0.11552593388068494,0.46210373552273976
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,15m,O2_ST2X,BE50,4,1,2,1,0,33.33333333333333,66.66666666666666,25.0,3,1,33.33333333333333,3,75.0,3,1,33.33333333333333,3,0,0.0,1,1,2,2,8.75,131.25,-0.40904524512191964,-1.6361809804876786
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,5m,O1_SL50,BE50,2,2,0,0,0,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,0,0,0.0,2,2,0,0,34.5,172.5,0.16517659112089178,0.33035318224178356
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,5m,O2_ST2X,BE50,2,1,1,0,0,50.0,50.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,1,1,1,1,30.0,150.0,-0.42974722824160017,-0.8594944564832003
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,15m,O1_SL50,BE50,2,0,0,0,2,0.0,0.0,0.0,2,0,0.0,2,100.0,2,0,0.0,1,0,0.0,0,0,0,0,48.5,727.5,-0.5414250230147435,-1.082850046029487
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,15m,O2_ST2X,BE50,2,0,1,0,1,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,1,1,36.0,540.0,-0.8318163170784468,-1.6636326341568937
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,1m,O1_SL50,BE50,48,40,2,3,3,95.23809523809523,4.761904761904762,6.25,43,3,6.976744186046512,43,89.58333333333334,6,3,50.0,5,0,0.0,16,11,1,1,85.20833333333333,85.20833333333333,0.038822308310415075,1.8634707988999235
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,1m,O2_ST2X,BE50,48,30,14,4,0,68.18181818181817,31.818181818181817,8.333333333333332,43,4,9.30232558139535,43,89.58333333333334,19,4,21.052631578947366,17,0,0.0,13,1,3,1,12.583333333333334,12.583333333333334,-0.10067000568824151,-4.832160273035592
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,5m,O1_SL50,BE50,10,5,2,2,1,71.42857142857143,28.57142857142857,20.0,10,2,20.0,10,100.0,5,2,40.0,4,0,0.0,3,1,1,1,57.3,286.5,-0.12819517822549337,-1.2819517822549336
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,5m,O2_ST2X,BE50,10,5,4,1,0,55.55555555555556,44.44444444444444,10.0,10,1,10.0,10,100.0,5,1,20.0,5,0,0.0,3,1,2,2,23.8,119.0,-0.25476981655409303,-2.5476981655409303
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,1m,O1_SL50,BE50,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,1,100.0,0,0,0.0,1,1,0,0,84.0,84.0,0.11690094035916386,0.23380188071832772
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,1m,O2_ST2X,BE50,2,0,2,0,0,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,2,2,2.5,2.5,-1.0,-2.0
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,5m,O1_SL50,BE50,1,0,0,1,0,0.0,0.0,100.0,1,1,100.0,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,99.0,495.0,0.0,0.0
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,5m,O2_ST2X,BE50,1,0,0,1,0,0.0,0.0,100.0,1,1,100.0,1,100.0,1,1,100.0,1,0,0.0,0,0,0,0,36.0,180.0,0.0,0.0
NEIL-SOL [EqYyE5...hHBy],NEIL-SOL,EqYyE5xgTLWLe8j45FefnvjLgxVBfCh517JzgjkAhHBy,15m,O1_SL50,BE50,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,9.0,135.0,-1.0,-1.0
NEIL-SOL [EqYyE5...hHBy],NEIL-SOL,EqYyE5xgTLWLe8j45FefnvjLgxVBfCh517JzgjkAhHBy,15m,O2_ST2X,BE50,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,5.0,75.0,-1.0,-1.0
HOMIE-SOL [F4vMYS...qJJ3],HOMIE-SOL,F4vMYSXZEbo1Cppu2nTfjmFFsqnUxHfcHA9gAeLrqJJ3,1m,O1_SL50,BE50,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,39.5,39.5,-0.4161231083968667,-0.8322462167937335
HOMIE-SOL [F4vMYS...qJJ3],HOMIE-SOL,F4vMYSXZEbo1Cppu2nTfjmFFsqnUxHfcHA9gAeLrqJJ3,1m,O2_ST2X,BE50,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,7.0,7.0,0.037751268850207964,0.07550253770041593
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,15m,O1_SL50,BE50,2,1,0,0,1,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,1,0,0.0,1,1,0,0,28.5,427.5,-0.123202816497506,-0.246405632995012
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,15m,O2_ST2X,BE50,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,1,1,100.0,0,0,0.0,1,1,0,0,10.5,157.5,0.18283528889552686,0.3656705777910537
