pool,pool_name,pool_address,tf,sl_opt,exit_mode,trades,TP,SL,BE,EXP,win_rate_resolved_pct,sl_rate_resolved_pct,be_rate_pct,be_gate_hit,be_gate_recovered,be_gate_recovery_rate_pct,ever_floating_loss,ever_floating_loss_pct,deep50_loss,deep50_then_recovered_entry,deep50_recovery_rate_pct,deep75_loss,deep75_then_recovered_entry,deep75_recovery_rate_pct,max_consec_win,min_consec_win,max_consec_loss,min_consec_loss,avg_bars_held,avg_minutes_held,avg_R,sum_R
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,1m,O1_SL50,BE1,6,2,0,4,0,100.0,0.0,66.66666666666666,4,4,100.0,4,66.66666666666666,0,0,0.0,0,0,0.0,2,2,0,0,6.333333333333333,6.333333333333333,0.025488098293288176,0.15292858975972906
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,1m,O2_ST2X,BE1,6,2,1,3,0,66.66666666666666,33.33333333333333,50.0,4,3,75.0,4,66.66666666666666,3,0,0.0,2,0,0.0,2,2,1,1,5.833333333333333,5.833333333333333,-0.13336270585483254,-0.8001762351289952
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,5m,O1_SL50,BE1,6,1,0,5,0,100.0,0.0,83.33333333333334,6,5,83.33333333333334,6,100.0,0,0,0.0,0,0,0.0,1,1,0,0,4.0,20.0,0.012431401698894881,0.07458841019336929
baby-SOL [78Uf7b...2fFW],baby-SOL,78Uf7boC2VMZiQm8A8CxAXzBXRWCJYhmCgJaGzux2fFW,5m,O2_ST2X,BE1,6,1,0,5,0,100.0,0.0,83.33333333333334,6,5,83.33333333333334,6,100.0,0,0,0.0,0,0,0.0,1,1,0,0,4.0,20.0,0.01610021688164742,0.0966013012898845
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,15m,O1_SL50,BE1,5,1,2,2,0,33.33333333333333,66.66666666666666,40.0,5,2,40.0,5,100.0,3,0,0.0,2,0,0.0,1,1,1,1,7.6,114.0,-0.285683478318013,-1.4284173915900649
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,15m,O2_ST2X,BE1,5,1,2,2,0,33.33333333333333,66.66666666666666,40.0,5,2,40.0,5,100.0,3,0,0.0,3,0,0.0,1,1,1,1,5.6,84.0,-0.20476056390885827,-1.0238028195442914
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,1m,O1_SL50,BE1,7,5,1,1,0,83.33333333333334,16.666666666666664,14.285714285714285,7,1,14.285714285714285,7,100.0,3,0,0.0,3,0,0.0,3,2,1,1,16.428571428571427,16.428571428571427,-0.007193807199033767,-0.05035665039323637
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,1m,O2_ST2X,BE1,7,1,5,1,0,16.666666666666664,83.33333333333334,14.285714285714285,7,1,14.285714285714285,7,100.0,6,0,0.0,5,0,0.0,1,1,5,5,4.857142857142857,4.857142857142857,-0.7074682280783724,-4.9522775965486066
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,5m,O1_SL50,BE1,5,2,1,2,0,66.66666666666666,33.33333333333333,40.0,5,2,40.0,5,100.0,3,0,0.0,1,0,0.0,2,2,1,1,15.6,78.0,-0.07459995124675196,-0.3729997562337598
burger-SOL [AK6jh5...nNua],burger-SOL,AK6jh58yg82b9wTiNYayAxNB7NERESx7wWXV6LJ4nNua,5m,O2_ST2X,BE1,5,0,3,2,0,0.0,100.0,40.0,5,2,40.0,5,100.0,4,0,0.0,3,0,0.0,0,0,3,3,12.8,64.0,-0.6,-3.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,15m,O1_SL50,BE1,3,0,1,2,0,0.0,100.0,66.66666666666666,3,2,66.66666666666666,3,100.0,1,0,0.0,1,0,0.0,0,0,1,1,3.6666666666666665,55.0,-0.3333333333333333,-1.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,15m,O2_ST2X,BE1,3,0,1,2,0,0.0,100.0,66.66666666666666,3,2,66.66666666666666,3,100.0,1,0,0.0,1,0,0.0,0,0,1,1,10.333333333333334,155.0,-0.3333333333333333,-1.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,1m,O1_SL50,BE1,1,0,0,1,0,0.0,0.0,100.0,1,1,100.0,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,4.0,4.0,0.0,0.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,1m,O2_ST2X,BE1,1,0,0,1,0,0.0,0.0,100.0,1,1,100.0,1,100.0,1,0,0.0,1,0,0.0,0,0,0,0,4.0,4.0,0.0,0.0
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,5m,O1_SL50,BE1,4,1,1,2,0,50.0,50.0,50.0,3,2,66.66666666666666,3,75.0,2,0,0.0,1,0,0.0,1,1,1,1,10.5,52.5,-0.2334153495134386,-0.9336613980537544
Shadow-SOL [AMKGeQ...sKnq],Shadow-SOL,AMKGeQR2JMdiR9aGfBezaPrWRMW2JppZTa1jw1KosKnq,5m,O2_ST2X,BE1,4,1,1,2,0,50.0,50.0,50.0,3,2,66.66666666666666,3,75.0,3,0,0.0,3,0,0.0,1,1,1,1,15.5,77.5,-0.24132394047578518,-0.9652957619031407
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,15m,O1_SL50,BE1,9,2,2,5,0,50.0,50.0,55.55555555555556,7,5,71.42857142857143,7,77.77777777777779,3,0,0.0,2,0,0.0,2,2,1,1,33.0,495.0,-0.13076454611712582,-1.1768809150541324
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,15m,O2_ST2X,BE1,9,2,2,5,0,50.0,50.0,55.55555555555556,7,5,71.42857142857143,7,77.77777777777779,5,0,0.0,2,0,0.0,2,2,1,1,28.11111111111111,421.6666666666667,-0.08708635065559164,-0.7837771559003248
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,1m,O1_SL50,BE1,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,1.0,-1.0,-1.0
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,1m,O2_ST2X,BE1,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,1.0,1.0,-1.0,-1.0
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,5m,O1_SL50,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,15.0,0.0,0.0
RICH-SOL [BGRTiY...Fwi3],RICH-SOL,BGRTiYMPfpfYANXxbAsgTW7KMPt6DTjahEytAZDvFwi3,5m,O2_ST2X,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.0,15.0,0.0,0.0
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,15m,O1_SL50,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,4.0,60.0,0.0,0.0
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,15m,O2_ST2X,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,4.0,60.0,0.0,0.0
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,1m,O1_SL50,BE1,26,14,0,12,0,100.0,0.0,46.15384615384615,23,12,52.17391304347826,23,88.46153846153845,0,0,0.0,0,0,0.0,14,14,0,0,6.615384615384615,6.615384615384615,0.03274445673892234,0.8513558752119808
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,1m,O2_ST2X,BE1,25,12,1,12,0,92.3076923076923,7.6923076923076925,48.0,22,12,54.54545454545454,22,88.0,1,0,0.0,1,0,0.0,12,12,1,1,3.48,3.48,0.02780281777171653,0.6950704442929133
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,5m,O1_SL50,BE1,10,2,3,5,0,40.0,60.0,50.0,8,5,62.5,8,80.0,3,0,0.0,3,0,0.0,1,1,2,1,14.0,70.0,-0.2509207761279887,-2.5092077612798867
Jimothy-SOL [CPmWp5...wdoC],Jimothy-SOL,CPmWp5vWtb1Xqty4DNPABLb2NUBzcMt2ThJoanNEwdoC,5m,O2_ST2X,BE1,10,2,3,5,0,40.0,60.0,50.0,8,5,62.5,8,80.0,3,0,0.0,3,0,0.0,1,1,2,1,14.0,70.0,-0.2659300663353468,-2.659300663353468
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,15m,O1_SL50,BE1,4,2,0,2,0,100.0,0.0,50.0,3,2,66.66666666666666,3,75.0,0,0,0.0,0,0,0.0,2,2,0,0,4.75,71.25,0.08219672432861436,0.3287868973144574
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,15m,O2_ST2X,BE1,4,1,1,2,0,50.0,50.0,50.0,3,2,66.66666666666666,3,75.0,1,0,0.0,1,0,0.0,1,1,1,1,3.25,48.75,-0.15904524512191964,-0.6361809804876786
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,5m,O1_SL50,BE1,2,2,0,0,0,100.0,0.0,0.0,2,0,0.0,2,100.0,1,0,0.0,0,0,0.0,2,2,0,0,34.5,172.5,0.16517659112089178,0.33035318224178356
GPC-SOL [CyKTuP...hmqT],GPC-SOL,CyKTuPwSyw2EhFGjvpNWYfpCheyqGNrgEZoXiF5ShmqT,5m,O2_ST2X,BE1,2,1,1,0,0,50.0,50.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,1,1,1,1,30.0,150.0,-0.42974722824160017,-0.8594944564832003
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,15m,O1_SL50,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.5,52.5,0.0,0.0
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,15m,O2_ST2X,BE1,2,0,0,2,0,0.0,0.0,100.0,2,2,100.0,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,3.5,52.5,0.0,0.0
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,1m,O1_SL50,BE1,48,17,0,29,2,100.0,0.0,60.416666666666664,43,29,67.44186046511628,43,89.58333333333334,1,0,0.0,0,0,0.0,17,17,0,0,20.145833333333332,20.145833333333332,0.012372978835991288,0.5939029841275818
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,1m,O2_ST2X,BE1,48,14,9,25,0,60.86956521739131,39.130434782608695,52.083333333333336,43,25,58.139534883720934,43,89.58333333333334,12,0,0.0,11,0,0.0,5,1,3,1,4.895833333333333,4.895833333333333,-0.1233270662858254,-5.919699181719619
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,5m,O1_SL50,BE1,10,1,2,7,0,33.33333333333333,66.66666666666666,70.0,10,7,70.0,10,100.0,3,0,0.0,2,0,0.0,1,1,2,2,31.0,155.0,-0.19060269282712178,-1.9060269282712177
Jimothy-SOL [E3Sota...rYo6],Jimothy-SOL,E3SotafntrgRg9XjppxqoJWSR4GUaJV7sA8u4a89rYo6,5m,O2_ST2X,BE1,10,1,3,6,0,25.0,75.0,60.0,10,6,60.0,10,100.0,4,0,0.0,4,0,0.0,1,1,3,3,20.4,102.0,-0.2860504733857025,-2.860504733857025
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,1m,O1_SL50,BE1,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,0,0,0.0,0,0,0.0,1,1,0,0,6.5,6.5,0.11690094035916386,0.23380188071832772
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,1m,O2_ST2X,BE1,2,0,2,0,0,0.0,100.0,0.0,2,0,0.0,2,100.0,2,0,0.0,2,0,0.0,0,0,2,2,2.5,2.5,-1.0,-2.0
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,5m,O1_SL50,BE1,1,0,0,1,0,0.0,0.0,100.0,1,1,100.0,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,4.0,20.0,0.0,0.0
FOMO-SOL [E7bCE6...b2qL],FOMO-SOL,E7bCE6aWa5ujax7iCjUmtT9ijZq6avwH2RsPhwsNb2qL,5m,O2_ST2X,BE1,1,0,0,1,0,0.0,0.0,100.0,1,1,100.0,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,4.0,20.0,0.0,0.0
NEIL-SOL [EqYyE5...hHBy],NEIL-SOL,EqYyE5xgTLWLe8j45FefnvjLgxVBfCh517JzgjkAhHBy,15m,O1_SL50,BE1,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,9.0,135.0,-1.0,-1.0
NEIL-SOL [EqYyE5...hHBy],NEIL-SOL,EqYyE5xgTLWLe8j45FefnvjLgxVBfCh517JzgjkAhHBy,15m,O2_ST2X,BE1,1,0,1,0,0,0.0,100.0,0.0,1,0,0.0,1,100.0,1,0,0.0,1,0,0.0,0,0,1,1,5.0,75.0,-1.0,-1.0
HOMIE-SOL [F4vMYS...qJJ3],HOMIE-SOL,F4vMYSXZEbo1Cppu2nTfjmFFsqnUxHfcHA9gAeLrqJJ3,1m,O1_SL50,BE1,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,39.5,39.5,-0.4161231083968667,-0.8322462167937335
HOMIE-SOL [F4vMYS...qJJ3],HOMIE-SOL,F4vMYSXZEbo1Cppu2nTfjmFFsqnUxHfcHA9gAeLrqJJ3,1m,O2_ST2X,BE1,2,1,1,0,0,50.0,50.0,0.0,1,0,0.0,1,50.0,1,0,0.0,1,0,0.0,1,1,1,1,7.0,7.0,0.037751268850207964,0.07550253770041593
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,15m,O1_SL50,BE1,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,0,0,0.0,0,0,0.0,1,1,0,0,3.5,52.5,0.22405335534773954,0.4481067106954791
Jimothy-SOL [F9wHCD...7GgQ],Jimothy-SOL,F9wHCDQq9z7nvE1eNzd3fYYF7kgQ1UG7cdyQvAxa7GgQ,15m,O2_ST2X,BE1,2,1,0,1,0,100.0,0.0,50.0,2,1,50.0,2,100.0,0,0,0.0,0,0,0.0,1,1,0,0,3.5,52.5,0.18283528889552686,0.3656705777910537
